,CODIGOCIE,ESCOLA,DIRETORIA,MUNICIPIO,SERIE,IDPort,IDMat,IndDesemp,IndFluxo,IDESP,META,ORDEM,_REGICAO_NOME,_ANO,_DIRETORIA_ID,_MUNICIPIO_ID
2705,909257,ARTHUR LEITE CARRIJO PROF,ARACATUBA,ARACATUBA,9º ANO EF,"3,8253","2,8853","3,36","0,9809","3,30","3,55",2,INTERIOR,2019,20802,177
2706,909257,ARTHUR LEITE CARRIJO PROF,ARACATUBA,ARACATUBA,3º ANO EM,"4,2013","2,4647","3,33","0,9331","3,11","3,28",3,INTERIOR,2019,20802,177
2707,048513,ALTINA MORAES SAMPAIO PROFA,ARACATUBA,ARACATUBA,9º ANO EF,"4,9333","4,5233","4,73","0,9958","4,71","4,84",2,INTERIOR,2019,20802,177
2708,907224,ABRANCHE JOSE PROF,ARACATUBA,ARACATUBA,9º ANO EF,"4,2917","3,6623","3,98","0,9615","3,83","4,04",2,INTERIOR,2019,20802,177
2709,907224,ABRANCHE JOSE PROF,ARACATUBA,ARACATUBA,3º ANO EM,"3,6033","2,0557","2,83","0,9273","2,62","3,05",3,INTERIOR,2019,20802,177
2710,907248,AIMONE SALA PROF,ARACATUBA,GUARARAPES,9º ANO EF,"3,2213","2,9347","3,08","0,9820","3,02","3,31",2,INTERIOR,2019,20802,330
2711,907248,AIMONE SALA PROF,ARACATUBA,GUARARAPES,3º ANO EM,"3,5487","2,3817","2,97","0,9676","2,87","3,06",3,INTERIOR,2019,20802,330
2712,029973,ARLINDA PESSOA MORBECK,ARACATUBA,VALPARAISO,9º ANO EF,"3,7500","3,0307","3,39","1,0000","3,39","3,73",2,INTERIOR,2019,20802,710
2713,029973,ARLINDA PESSOA MORBECK,ARACATUBA,VALPARAISO,3º ANO EM,"2,9113","1,5663","2,24","1,0000","2,24","3,00",3,INTERIOR,2019,20802,710
2714,037928,SINESIA MARTINI PROFA,AMERICANA,AMERICANA,5º ANO EF,"8,2220","7,1113","7,67","1,0000","7,67","7,68",1,INTERIOR,2019,20401,165
2715,030089,JOUBERT DE CARVALHO DR,ARACATUBA,ARACATUBA,9º ANO EF,"3,4920","2,5333","3,01","1,0000","3,01","3,98",2,INTERIOR,2019,20802,177
2716,922183,SEBASTIANA PAIE RODELLA PROFA,AMERICANA,AMERICANA,9º ANO EF,"2,4563","2,1053","2,28","0,8367","1,91","3,90",2,INTERIOR,2019,20401,165
2717,922183,SEBASTIANA PAIE RODELLA PROFA,AMERICANA,AMERICANA,3º ANO EM,"3,3327","0,5557","1,94","0,8205","1,59","1,83",3,INTERIOR,2019,20401,165
2718,016974,SAO VICENTE DE PAULO,AMERICANA,AMERICANA,5º ANO EF,"7,1427","6,6667","6,90","1,0000","6,90","7,33",1,INTERIOR,2019,20401,165
2719,016950,RISOLETA LOPES ARANHA PROFESSORA,AMERICANA,AMERICANA,9º ANO EF,"4,4803","3,7773","4,13","0,9868","4,08","4,27",2,INTERIOR,2019,20401,165
2720,016950,RISOLETA LOPES ARANHA PROFESSORA,AMERICANA,AMERICANA,3º ANO EM,"4,2157","2,3423","3,28","0,9539","3,13","3,30",3,INTERIOR,2019,20401,165
2721,029890,GENESIO DE ASSIS PROF,ARACATUBA,ARACATUBA,9º ANO EF,"4,5503","3,9120","4,23","0,9778","4,14","4,32",2,INTERIOR,2019,20802,177
2722,029890,GENESIO DE ASSIS PROF,ARACATUBA,ARACATUBA,3º ANO EM,"3,5387","2,3887","2,96","0,9656","2,86","3,19",3,INTERIOR,2019,20802,177
2723,578563,PROFESSORA MARIA LUCIA PADOVANI DE OLIVEIRA,AMERICANA,AMERICANA,9º ANO EF,"4,7027","4,0930","4,40","0,9873","4,34","4,51",2,INTERIOR,2019,20401,165
2724,578563,PROFESSORA MARIA LUCIA PADOVANI DE OLIVEIRA,AMERICANA,AMERICANA,3º ANO EM,"3,5897","2,1430","2,87","0,9583","2,75","3,36",3,INTERIOR,2019,20401,165
2725,578575,PROFESSORA LENY APPARECIDA PAGOTTO BOER,AMERICANA,AMERICANA,5º ANO EF,"6,4913","6,2073","6,35","1,0000","6,35","6,42",1,INTERIOR,2019,20401,165
2726,578575,PROFESSORA LENY APPARECIDA PAGOTTO BOER,AMERICANA,AMERICANA,9º ANO EF,"4,6203","4,7773","4,70","0,9767","4,59","4,73",2,INTERIOR,2019,20401,165
2727,578575,PROFESSORA LENY APPARECIDA PAGOTTO BOER,AMERICANA,AMERICANA,3º ANO EM,"3,3340","1,8183","2,58","0,8955","2,31","2,74",3,INTERIOR,2019,20401,165
2728,030892,ELMOZA ANTONIO JOAO PROFA,ADAMANTINA,MARIAPOLIS,9º ANO EF,"3,3333","3,1243","3,23","0,9747","3,15","4,63",2,INTERIOR,2019,20901,437
2729,030892,ELMOZA ANTONIO JOAO PROFA,ADAMANTINA,MARIAPOLIS,3º ANO EM,"4,6160","2,3077","3,46","0,9206","3,19","3,36",3,INTERIOR,2019,20901,437
2730,016949,OCTAVIO SOARES DE ARRUDA PROF,AMERICANA,AMERICANA,5º ANO EF,"6,2820","6,0000","6,14","0,9944","6,11","6,20",1,INTERIOR,2019,20401,165
2731,016949,OCTAVIO SOARES DE ARRUDA PROF,AMERICANA,AMERICANA,9º ANO EF,"4,3083","3,8457","4,08","0,9720","3,97","4,17",2,INTERIOR,2019,20401,165
2732,921567,WILSON CAMARGO PROF,AMERICANA,AMERICANA,9º ANO EF,"3,4777","2,9080","3,19","0,9833","3,14","3,40",2,INTERIOR,2019,20401,165
2733,921567,WILSON CAMARGO PROF,AMERICANA,AMERICANA,3º ANO EM,"3,5437","2,6660","3,10","0,9462","2,93","3,12",3,INTERIOR,2019,20401,165
2734,017152,MAURA ARRUDA GUIDOLIN PROFA,AMERICANA,AMERICANA,5º ANO EF,"6,8333","7,0833","6,96","0,9813","6,83","6,85",1,INTERIOR,2019,20401,165
2735,017140,MARIO PATARRA FRATTINI PROF,AMERICANA,AMERICANA,5º ANO EF,"7,2463","6,7147","6,98","0,9708","6,78","6,98",1,INTERIOR,2019,20401,165
2736,017139,MARIA JOSE DE MATTOS GOBBO PROFA,AMERICANA,AMERICANA,9º ANO EF,"4,8807","4,2527","4,57","0,9719","4,44","4,66",2,INTERIOR,2019,20401,165
2737,017139,MARIA JOSE DE MATTOS GOBBO PROFA,AMERICANA,AMERICANA,3º ANO EM,"3,2380","2,1903","2,71","0,9754","2,64","3,01",3,INTERIOR,2019,20401,165
2738,435442,MARIA FRIZZARIN PROFA,AMERICANA,AMERICANA,5º ANO EF,"5,5560","5,7777","5,67","0,9920","5,62",,1,INTERIOR,2019,20401,165
2739,435442,MARIA FRIZZARIN PROFA,AMERICANA,AMERICANA,9º ANO EF,"4,0000","3,6000","3,80","1,0000","3,80","4,01",2,INTERIOR,2019,20401,165
2740,435454,MARIA DO CARMO AUGUSTI PROFA,AMERICANA,AMERICANA,9º ANO EF,"4,7217","5,4017","5,06","0,9351","4,73","4,86",2,INTERIOR,2019,20401,165
2741,435454,MARIA DO CARMO AUGUSTI PROFA,AMERICANA,AMERICANA,3º ANO EM,"3,4420","3,3903","3,42","0,9146","3,13","3,44",3,INTERIOR,2019,20401,165
2742,578587,PROFESSORA ORNELLA RITA FERRARI SACILOTTO,AMERICANA,AMERICANA,3º ANO EM,"5,8470","4,2473","5,05","1,0000","5,05","5,06",3,INTERIOR,2019,20401,165
2743,042481,MARCELINO TOMBI PROF,AMERICANA,AMERICANA,5º ANO EF,"6,0007","5,7780","5,89","1,0000","5,89","7,01",1,INTERIOR,2019,20401,165
2744,017176,MAGI MONSENHOR,AMERICANA,AMERICANA,5º ANO EF,"6,3030","6,1723","6,24","0,9906","6,18","6,27",1,INTERIOR,2019,20401,165
2745,017176,MAGI MONSENHOR,AMERICANA,AMERICANA,9º ANO EF,"4,0600","3,3577","3,71","0,9493","3,52","3,76",2,INTERIOR,2019,20401,165
2746,017176,MAGI MONSENHOR,AMERICANA,AMERICANA,3º ANO EM,"3,2593","1,9943","2,63","0,8702","2,29","2,68",3,INTERIOR,2019,20401,165
2747,011873,LUIZ HIPOLITO PROFESSOR,AMERICANA,AMERICANA,5º ANO EF,"6,1407","5,4390","5,79","0,9735","5,64","6,92",1,INTERIOR,2019,20401,165
2748,017224,JOAO XXIII,AMERICANA,AMERICANA,3º ANO EM,"4,9997","3,7577","4,38","1,0000","4,38","4,73",3,INTERIOR,2019,20401,165
2749,017164,JOAO DE CASTRO GONCALVES DR,AMERICANA,AMERICANA,5º ANO EF,"7,0833","5,9030","6,49","1,0000","6,49","6,54",1,INTERIOR,2019,20401,165
2750,907297,IDALINA GRANDIN MIRANDOLA PROFA,AMERICANA,AMERICANA,9º ANO EF,"5,4167","5,0000","5,21","0,9970","5,19","5,27",2,INTERIOR,2019,20401,165
2751,029865,JOSE CANDIDO,ARACATUBA,ARACATUBA,9º ANO EF,"4,7120","3,6990","4,21","0,9736","4,10","4,29",2,INTERIOR,2019,20802,177
2752,017206,HEITOR PENTEADO DR,AMERICANA,AMERICANA,9º ANO EF,"4,2983","3,5140","3,91","1,0000","3,91","4,11",2,INTERIOR,2019,20401,165
2753,017206,HEITOR PENTEADO DR,AMERICANA,AMERICANA,3º ANO EM,"3,8560","1,9043","2,88","0,9424","2,71","2,91",3,INTERIOR,2019,20401,165
2754,017346,GERMANO BENENCASE MAESTRO,AMERICANA,AMERICANA,5º ANO EF,"6,0313","6,0000","6,02","0,9818","5,91","6,39",1,INTERIOR,2019,20401,165
2755,017346,GERMANO BENENCASE MAESTRO,AMERICANA,AMERICANA,9º ANO EF,"4,5950","3,6037","4,10","0,9111","3,74","3,96",2,INTERIOR,2019,20401,165
2756,017346,GERMANO BENENCASE MAESTRO,AMERICANA,AMERICANA,3º ANO EM,"4,0477","1,9993","3,02","0,9535","2,88","3,07",3,INTERIOR,2019,20401,165
2757,017218,DILECTA CENEVIVA MARTINELLI PROFA,AMERICANA,AMERICANA,9º ANO EF,"3,5360","3,3333","3,43","1,0000","3,43","3,67",2,INTERIOR,2019,20401,165
2758,017197,DELMIRA DE OLIVEIRA LOPES PROFA,AMERICANA,AMERICANA,5º ANO EF,"5,6407","5,2133","5,43","1,0000","5,43","5,60",1,INTERIOR,2019,20401,165
2759,042473,CONSTANTINO AUGUSTO PINKE PROF,AMERICANA,AMERICANA,9º ANO EF,"4,7743","3,9320","4,35","0,9896","4,30","4,47",2,INTERIOR,2019,20401,165
2760,042473,CONSTANTINO AUGUSTO PINKE PROF,AMERICANA,AMERICANA,3º ANO EM,"3,3840","2,0423","2,71","0,9792","2,65","2,86",3,INTERIOR,2019,20401,165
2761,045500,CLARICE COSTA CONTI PROFA,AMERICANA,AMERICANA,9º ANO EF,"5,6140","5,3507","5,48","1,0000","5,48","5,53",2,INTERIOR,2019,20401,165
2762,045500,CLARICE COSTA CONTI PROFA,AMERICANA,AMERICANA,3º ANO EM,"3,7500","0,8333","2,29","1,0000","2,29","4,05",3,INTERIOR,2019,20401,165
2763,049897,BENTO PENTEADO DOS SANTOS PROF,AMERICANA,AMERICANA,5º ANO EF,"5,6037","5,0850","5,34","0,9851","5,26","5,45",1,INTERIOR,2019,20401,165
2764,903772,NIOMAR APPARECIDA MATTOS GOBBO AMARAL GURGEL PROFA,AMERICANA,AMERICANA,9º ANO EF,"3,9400","3,4887","3,71","0,9405","3,49","3,88",2,INTERIOR,2019,20401,165
2765,903772,NIOMAR APPARECIDA MATTOS GOBBO AMARAL GURGEL PROFA,AMERICANA,AMERICANA,3º ANO EM,"3,9070","1,9623","2,93","0,8291","2,43","2,65",3,INTERIOR,2019,20401,165
2766,016962,SILVINO JOSE DE OLIVEIRA PROF,AMERICANA,AMERICANA,9º ANO EF,"4,9993","4,8423","4,92","0,9771","4,81","4,93",2,INTERIOR,2019,20401,165
2767,016962,SILVINO JOSE DE OLIVEIRA PROF,AMERICANA,AMERICANA,3º ANO EM,"4,3597","3,0767","3,72","0,9846","3,66","4,31",3,INTERIOR,2019,20401,165
2768,039846,ANTONIO ZANAGA PREFEITO,AMERICANA,AMERICANA,9º ANO EF,"3,6910","3,4153","3,55","0,9592","3,41","3,65",2,INTERIOR,2019,20401,165
2769,039846,ANTONIO ZANAGA PREFEITO,AMERICANA,AMERICANA,3º ANO EM,"3,5897","2,3570","2,97","0,8767","2,60","2,88",3,INTERIOR,2019,20401,165
2770,918854,ANNA PERES DA SILVA PROFESSORA,AMERICANA,AMERICANA,5º ANO EF,"5,5347","4,5507","5,04","1,0000","5,04","6,41",1,INTERIOR,2019,20401,165
2771,907285,ANNA MARIA LUCIA DE NARDO MORAES BARROS PROFA,AMERICANA,AMERICANA,9º ANO EF,"4,6037","4,6507","4,63","0,9585","4,44","4,60",2,INTERIOR,2019,20401,165
2772,907285,ANNA MARIA LUCIA DE NARDO MORAES BARROS PROFA,AMERICANA,AMERICANA,3º ANO EM,"3,5847","1,9333","2,76","0,9412","2,60","2,81",3,INTERIOR,2019,20401,165
2773,016998,ALCINDO SOARES DO NASCIMENTO PROF,AMERICANA,AMERICANA,5º ANO EF,"7,8070","8,0700","7,94","1,0000","7,94","7,95",1,INTERIOR,2019,20401,165
2774,049906,SILVANIA APARECIDA SANTOS PROFA,AMERICANA,NOVA ODESSA,9º ANO EF,"4,2687","3,3750","3,82","0,9816","3,75","3,97",2,INTERIOR,2019,20401,482
2775,049906,SILVANIA APARECIDA SANTOS PROFA,AMERICANA,NOVA ODESSA,3º ANO EM,"3,0200","2,0203","2,52","0,9487","2,39","2,64",3,INTERIOR,2019,20401,482
2776,905574,JOAQUIM RODRIGUES AZENHA DR,AMERICANA,NOVA ODESSA,9º ANO EF,"4,2140","3,3940","3,80","0,9950","3,78","4,00",2,INTERIOR,2019,20401,482
2777,905574,JOAQUIM RODRIGUES AZENHA DR,AMERICANA,NOVA ODESSA,3º ANO EM,"2,1070","1,3257","1,72","0,9222","1,59","2,43",3,INTERIOR,2019,20401,482
2778,017322,JOAO SOLIDARIO PEDROSO PROF,AMERICANA,AMERICANA,5º ANO EF,"5,0580","5,1190","5,09","1,0000","5,09","5,29",1,INTERIOR,2019,20401,165
2779,497733,GERALDO DE OLIVEIRA,AMERICANA,NOVA ODESSA,9º ANO EF,"4,2957","3,2593","3,78","1,0000","3,78","4,00",2,INTERIOR,2019,20401,482
2780,497733,GERALDO DE OLIVEIRA,AMERICANA,NOVA ODESSA,3º ANO EM,"3,1640","1,8383","2,50","0,9867","2,47","2,68",3,INTERIOR,2019,20401,482
2781,039810,DORTI ZAMBELLO CALIL PROFA,AMERICANA,NOVA ODESSA,9º ANO EF,"3,8743","3,1170","3,50","0,9975","3,49","3,81",2,INTERIOR,2019,20401,482
2782,039810,DORTI ZAMBELLO CALIL PROFA,AMERICANA,NOVA ODESSA,3º ANO EM,"3,6370","2,1217","2,88","0,9944","2,86","3,05",3,INTERIOR,2019,20401,482
2783,017188,ARY MENEGATTO PROF,AMERICANA,AMERICANA,9º ANO EF,"4,9033","3,9633","4,43","0,9522","4,22","4,66",2,INTERIOR,2019,20401,165
2784,017188,ARY MENEGATTO PROF,AMERICANA,AMERICANA,3º ANO EM,"4,3610","2,6877","3,52","0,9214","3,24","3,41",3,INTERIOR,2019,20401,165
2785,903784,ALEXANDRE BASSORA,AMERICANA,NOVA ODESSA,9º ANO EF,"4,6160","4,2860","4,45","0,9955","4,43","4,59",2,INTERIOR,2019,20401,482
2786,903784,ALEXANDRE BASSORA,AMERICANA,NOVA ODESSA,3º ANO EM,"4,0000","2,1207","3,06","0,9760","2,99","3,17",3,INTERIOR,2019,20401,482
2787,017061,ULISSES DE OLIVEIRA VALENTE PROF,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,7480","4,0957","4,42","0,9722","4,30","4,47",2,INTERIOR,2019,20401,606
2788,017061,ULISSES DE OLIVEIRA VALENTE PROF,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"3,7537","2,0667","2,91","0,9908","2,88","3,69",3,INTERIOR,2019,20401,606
2789,913157,ROMANA DE OLIVEIRA SALLES CUNHA PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,3033","3,9583","4,13","0,9306","3,84","4,05",2,INTERIOR,2019,20401,606
2790,913157,ROMANA DE OLIVEIRA SALLES CUNHA PROFA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"3,6067","1,6667","2,64","0,9054","2,39","2,61",3,INTERIOR,2019,20401,606
2791,907534,ODAIR DE OLIVEIRA SEGAMARCHI PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,0423","3,3330","3,69","0,9505","3,51","3,75",2,INTERIOR,2019,20401,606
2792,907534,ODAIR DE OLIVEIRA SEGAMARCHI PROFA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"2,5557","1,7780","2,17","0,9161","1,99","2,44",3,INTERIOR,2019,20401,606
2793,045512,NEUZA MARIA NAZATTO DE CARVALHO PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,2593","3,1483","3,70","0,9756","3,61","4,29",2,INTERIOR,2019,20401,606
2794,045512,NEUZA MARIA NAZATTO DE CARVALHO PROFA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"4,5460","2,6563","3,60","0,9153","3,30","3,46",3,INTERIOR,2019,20401,606
2795,907546,MARIA JUDITA SAVIOLI DE OLIVEIRA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"3,6430","2,7080","3,18","0,9302","2,96","3,45",2,INTERIOR,2019,20401,606
2796,907546,MARIA JUDITA SAVIOLI DE OLIVEIRA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"4,7430","2,2217","3,48","0,8655","3,01","3,19",3,INTERIOR,2019,20401,606
2797,039330,MARIA JOSE MARGATO BROCATTO PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,3577","3,5783","3,97","0,9786","3,89","4,10",2,INTERIOR,2019,20401,606
2798,039330,MARIA JOSE MARGATO BROCATTO PROFA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"3,7000","1,7320","2,72","0,9140","2,49","2,77",3,INTERIOR,2019,20401,606
2799,017059,MARIA GUILHERMINA LOPES FAGUNDES PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,6037","4,2923","4,45","0,9845","4,38","4,54",2,INTERIOR,2019,20401,606
2800,017059,MARIA GUILHERMINA LOPES FAGUNDES PROFA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"4,0350","2,9823","3,51","0,9836","3,45","3,60",3,INTERIOR,2019,20401,606
2801,017334,OLYMPIA BARTH DE OLIVEIRA PROFA,AMERICANA,AMERICANA,5º ANO EF,"7,2377","6,9530","7,10","1,0000","7,10","7,11",1,INTERIOR,2019,20401,165
2802,017334,OLYMPIA BARTH DE OLIVEIRA PROFA,AMERICANA,AMERICANA,9º ANO EF,"4,9387","4,0393","4,49","0,9679","4,35","4,52",2,INTERIOR,2019,20401,165
2803,017334,OLYMPIA BARTH DE OLIVEIRA PROFA,AMERICANA,AMERICANA,3º ANO EM,"3,3733","2,1953","2,78","0,8877","2,47","3,39",3,INTERIOR,2019,20401,165
2804,919147,MARIA DE LOURDES MAIA FROTA PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,0680","3,2180","3,64","0,9874","3,59","3,82",2,INTERIOR,2019,20401,606
2805,919147,MARIA DE LOURDES MAIA FROTA PROFA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"3,5783","1,8667","2,72","0,8416","2,29","2,51",3,INTERIOR,2019,20401,606
2806,920599,MARIA DE LOURDES BEOZZO FRANCHI PROFA,AMERICANA,SANTA BARBARA D'OESTE,5º ANO EF,"6,7950","5,8027","6,30","0,9755","6,15","6,36",1,INTERIOR,2019,20401,606
2807,922961,LUZIA BARUQUE KIRCHE PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"2,6387","2,4360","2,54","0,9116","2,32","3,12",2,INTERIOR,2019,20401,606
2808,922961,LUZIA BARUQUE KIRCHE PROFA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"2,3403","1,3733","1,86","0,9172","1,71","1,95",3,INTERIOR,2019,20401,606
2809,029737,LICOLINA VILLELA REIS ALVES PROFA,ARACATUBA,ARACATUBA,9º ANO EF,"4,7517","3,8793","4,32","0,9962","4,30","4,53",2,INTERIOR,2019,20802,177
2810,029737,LICOLINA VILLELA REIS ALVES PROFA,ARACATUBA,ARACATUBA,3º ANO EM,"3,3333","1,1110","2,22","1,0000","2,22","4,04",3,INTERIOR,2019,20802,177
2811,922365,ALICE MARQUES DA SILVA ROCHA,ANDRADINA,ANDRADINA,9º ANO EF,"4,0000","3,4620","3,73","0,9669","3,61","4,28",2,INTERIOR,2019,20801,170
2812,922365,ALICE MARQUES DA SILVA ROCHA,ANDRADINA,ANDRADINA,3º ANO EM,"3,8590","2,1050","2,98","0,9604","2,86","3,05",3,INTERIOR,2019,20801,170
2813,016986,JUVELINA DE OLIVEIRA RODRIGUES PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"3,6737","2,7333","3,20","0,9476","3,03","3,84",2,INTERIOR,2019,20401,606
2814,016986,JUVELINA DE OLIVEIRA RODRIGUES PROFA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"3,1450","2,0200","2,58","0,8788","2,27","3,09",3,INTERIOR,2019,20401,606
2815,017012,JOSE GABRIEL DE OLIVEIRA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"5,3710","5,0007","5,19","1,0000","5,19","5,27",2,INTERIOR,2019,20401,606
2816,909324,JOSE DOMINGUES RODRIGUES PROF,AMERICANA,SANTA BARBARA D'OESTE,5º ANO EF,"5,9167","4,7500","5,33","0,9912","5,28","5,84",1,INTERIOR,2019,20401,606
2817,909324,JOSE DOMINGUES RODRIGUES PROF,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,3710","3,4373","3,90","0,9864","3,85","4,06",2,INTERIOR,2019,20401,606
2818,049918,JORGE CALIL ASSAD SALLUM PROF,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,8923","4,9187","4,91","1,0000","4,91","5,02",2,INTERIOR,2019,20401,606
2819,913625,JADYR GUIMARAES CASTRO PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"3,7493","2,9787","3,36","0,9211","3,09","3,35",2,INTERIOR,2019,20401,606
2820,037936,IRENE DE ASSIS SAES PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,1267","4,0670","4,10","0,9768","4,00","4,20",2,INTERIOR,2019,20401,606
2821,037936,IRENE DE ASSIS SAES PROFA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"4,0000","1,9700","2,99","0,9450","2,83","3,02",3,INTERIOR,2019,20401,606
2822,017000,INOCENCIO MAIA PROF,AMERICANA,SANTA BARBARA D'OESTE,5º ANO EF,"7,4450","6,5557","7,00","1,0000","7,00","7,01",1,INTERIOR,2019,20401,606
2823,922353,HENRIQUE NICOPELLI MONSENHOR,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"5,6860","6,1423","5,91","1,0000","5,91","5,92",2,INTERIOR,2019,20401,606
2824,900459,GEMMA VASCONCELOS CAMARGO CAPELLO PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"3,9857","3,8407","3,91","1,0000","3,91","4,11",2,INTERIOR,2019,20401,606
2825,912827,FIORAVANTE LUIZ ANGOLINI,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,0003","2,9483","3,47","1,0000","3,47","4,37",2,INTERIOR,2019,20401,606
2826,017231,EMILIO ROMI COMENDADOR,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"5,6380","4,0903","4,86","1,0000","4,86","4,87",3,INTERIOR,2019,20401,606
2827,017115,ELISABETH STEAGALL PIRTOUSCHEG PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"6,0847","5,6607","5,87","1,0000","5,87","5,88",2,INTERIOR,2019,20401,606
2828,017309,JOAO THIENNE DR,AMERICANA,NOVA ODESSA,9º ANO EF,"4,2050","4,0510","4,13","0,9944","4,11","4,36",2,INTERIOR,2019,20401,482
2829,017309,JOAO THIENNE DR,AMERICANA,NOVA ODESSA,3º ANO EM,"3,8260","2,0647","2,95","0,9888","2,92","3,11",3,INTERIOR,2019,20401,482
2830,903796,DIRCEU DIAS CARNEIRO,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,4910","4,1440","4,32","0,9028","3,90","4,11",2,INTERIOR,2019,20401,606
2831,903796,DIRCEU DIAS CARNEIRO,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"3,7207","1,7730","2,75","0,8571","2,36","2,92",3,INTERIOR,2019,20401,606
2832,017073,LUIZ ALVES CEL,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,4803","3,5560","4,02","1,0000","4,02","4,21",2,INTERIOR,2019,20401,606
2833,017073,LUIZ ALVES CEL,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"4,1267","2,6990","3,41","0,9681","3,30","3,46",3,INTERIOR,2019,20401,606
2834,049402,BENEDICTA ARANHA DE OLIVEIRA LINO PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,2960","3,9393","4,12","0,9548","3,93","4,13",2,INTERIOR,2019,20401,606
2835,049402,BENEDICTA ARANHA DE OLIVEIRA LINO PROFA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"4,1660","1,9443","3,06","0,9804","3,00","3,18",3,INTERIOR,2019,20401,606
2836,922959,SONIA APARECIDA BATAGLIA CARDOSO PROFA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"4,5103","3,7260","4,12","1,0000","4,12","4,70",3,INTERIOR,2019,20401,606
2837,017292,ANTONIO MATARAZZO PROF,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"5,4050","6,2460","5,83","1,0000","5,83","5,85",2,INTERIOR,2019,20401,606
2838,047016,ALCHESTE DE GODOY ANDIA PROFA,AMERICANA,SANTA BARBARA D'OESTE,9º ANO EF,"4,3133","3,1430","3,73","0,9455","3,53","3,76",2,INTERIOR,2019,20401,606
2839,047016,ALCHESTE DE GODOY ANDIA PROFA,AMERICANA,SANTA BARBARA D'OESTE,3º ANO EM,"3,6460","2,2887","2,97","0,8226","2,44","2,66",3,INTERIOR,2019,20401,606
2840,903802,GUIOMAR DIAS DA SILVA PROFA,AMERICANA,SANTA BARBARA D'OESTE,5º ANO EF,"7,8400","7,6997","7,77","1,0000","7,77","7,78",1,INTERIOR,2019,20401,606
2841,031112,FLEURIDES CAVALLINI MENECHINO PROFA,ADAMANTINA,ADAMANTINA,9º ANO EF,"4,3640","3,4667","3,92","0,9821","3,85","4,20",2,INTERIOR,2019,20901,150
2842,031112,FLEURIDES CAVALLINI MENECHINO PROFA,ADAMANTINA,ADAMANTINA,3º ANO EM,"2,8680","1,9257","2,40","0,9592","2,30","2,57",3,INTERIOR,2019,20901,150
2843,031045,DURVALINO GRION PROF,ADAMANTINA,ADAMANTINA,9º ANO EF,"3,5923","3,2913","3,44","0,9421","3,24","3,76",2,INTERIOR,2019,20901,150
2844,031045,DURVALINO GRION PROF,ADAMANTINA,ADAMANTINA,3º ANO EM,"3,0770","2,9760","3,03","0,9408","2,85","3,04",3,INTERIOR,2019,20901,150
2845,911173,ALFREDO MACHADO,ADAMANTINA,DRACENA,9º ANO EF,"3,1707","1,9567","2,56","0,8277","2,12","2,42",2,INTERIOR,2019,20901,292
